program,type,fy,state_abbr,GEOID,NAME,population,B01003_001M,mhi,B19013_001M,below_poverty,B17001_002M,white_non_hispanic,B03002_003M,pct_below_poverty,pct_poc,place_name
CW,earmark,26,IL,1754885,"Oak Park village, Illinois",53315,37,108026,4131,3570,666,32592,1226,6.696051767795179,38.86898621401107,Oak Park
DW,earmark,26,IL,1704975,"Bellwood village, Illinois",18373,28,76990,8899,2079,798,649,275,11.31551733522016,96.4676427366244,Bellwood
DW,earmark,26,IL,1726935,"Forest Park village, Illinois",14000,46,81323,9071,1483,358,7420,818,10.592857142857143,47,Forest Park
DW,earmark,26,IL,1735086,"Hillside village, Illinois",8133,36,70772,12488,420,194,1554,379,5.164146071560309,80.89265953522685,Hillside
DW,earmark,26,IL,1747774,"Maywood village, Illinois",23173,46,66498,8250,3515,947,1312,568,15.168515082207742,94.33823846718164,Maywood
DW,earmark,26,IL,1754144,"North Riverside village, Illinois",7495,334,80753,15300,323,160,4458,818,4.309539693128753,40.52034689793196,North Riverside
DW,earmark,26,IL,1764304,"River Forest village, Illinois",11489,38,148711,13030,231,132,8995,484,2.0106188528157367,21.707720428235703,River Forest
CW,earmark,26,NC,3725540,"Garysburg town, North Carolina",636,152,37500,8170,106,80,2,5,16.666666666666664,99.68553459119497,Garysburg
CW,earmark,26,NC,3761060,"Sharpsburg town, North Carolina",1629,381,39792,25308,323,176,576,236,19.828115408225905,64.64088397790056,Sharpsburg
CW,earmark,26,NC,3766700,"Tarboro town, North Carolina",10705,28,49386,10381,1997,591,4186,453,18.654834189631014,60.89677720691265,Tarboro
DW,earmark,26,NC,3730900,"Hertford town, North Carolina",1703,397,40096,10200,418,197,740,218,24.544920728126833,56.54726952436876,Hertford
DW,earmark,26,TX,4845384,"McAllen city, Texas",143789,56,60165,2642,28757,3574,12431,1386,19.999443629206684,91.35469333537336,McAllen
DW,earmark,26,TX,4822660,"Edinburg city, Texas",102561,51,57789,3114,25147,2839,9558,1406,24.519066701767727,90.68066809020974,Edinburg
CW,earmark,26,PA,4226504,"Force CDP, Pennsylvania",214,119,31250,13180,3,5,210,119,1.4018691588785046,1.8691588785046775,Force
CW,earmark,26,WA,5305210,"Bellevue city, Washington",151199,61,161300,6442,10954,1619,64109,2184,7.244756909767921,57.5995872988578,Bellevue
CW,earmark,26,WA,5307380,"Bothell city, Washington",48610,70,132232,7274,2771,653,30412,1466,5.700473153672084,37.436741411232255,Bothell
CW,earmark,26,PA,4200820,"Aliquippa city, Pennsylvania",9146,32,51050,8244,1807,437,5103,459,19.757270938115024,44.20511699103433,Aliquippa
CW,earmark,26,OR,4131250,"Gresham city, Oregon",112818,58,73608,3402,14169,1608,69091,2116,12.55916609051747,38.75888599336985,Gresham
CW,earmark,26,OR,4159000,"Portland city, Oregon",642715,699,88792,2053,80373,3344,430596,2639,12.505231712345285,33.003586348537056,Portland
CW,earmark,26,OR,4165250,"Sandy city, Oregon",12738,31,102201,17313,987,481,10818,565,7.7484691474328775,15.073009891662736,Sandy
CW,earmark,26,FL,1243900,"Medley town, Florida",1089,262,41250,14564,264,116,36,35,24.242424242424242,96.69421487603306,Medley
CW,earmark,26,MI,2669180,"Rockwood city, Michigan",3189,21,85391,22524,326,333,2711,349,10.222640326121041,14.989024772655995,Rockwood
CW,earmark,26,MI,2680420,"Trenton city, Michigan",18242,49,78565,6970,1299,331,15496,538,7.1209297226181345,15.0531739940796,Trenton
DW,earmark,26,MI,2689140,"Ypsilanti city, Michigan",19937,48,44141,4192,4427,644,11402,641,22.204945578572506,42.80985103074685,Ypsilanti
CW,earmark,26,TX,4805000,"Austin city, Texas",967862,373,91461,1237,116068,5443,460554,4891,11.992205500370922,52.415323672176406,Austin
DW,earmark,26,MT,3006550,"Billings city, Montana",118321,43,71855,2168,12213,1262,98465,786,10.321920876260343,16.78146736420416,Billings
CW,earmark,26,FL,1216800,"DeFuniak Springs city, Florida",6284,21,51883,8308,1179,405,3957,505,18.761935073201784,37.030553787396556,DeFuniak Springs
DW,earmark,26,NC,3764260,"Spruce Pine town, North Carolina",2381,389,47583,11976,418,144,1985,338,17.55564888702226,16.631667366652664,Spruce Pine
DW,earmark,26,NC,3720700,"Elk Park town, North Carolina",694,204,44350,6157,190,150,655,207,27.37752161383285,5.619596541786748,Elk Park
DW,earmark,26,NC,3724640,"Franklin town, North Carolina",4221,43,43991,4625,903,468,3059,328,21.393034825870647,27.5290215588723,Franklin
CW,earmark,26,MN,2758612,"Sartell city, Minnesota",19620,281,77465,8608,1550,464,17163,704,7.900101936799185,12.522935779816507,Sartell
CW,earmark,26,MN,2747520,"Norwood Young America city, Minnesota",3866,32,67857,9237,368,180,3456,250,9.518882565959649,10.60527677185722,Norwood Young America
CW,earmark,26,MN,2743810,"Montrose city, Minnesota",3840,22,98832,8146,282,103,3348,195,7.34375,12.8125,Montrose
CW,earmark,26,MN,2756950,"St. Francis city, Minnesota",8279,35,101875,11284,590,291,7339,265,7.126464548858557,11.354028264283116,St. Francis
DW,earmark,26,MN,2721536,"Foley city, Minnesota",2685,38,58092,18120,370,130,2382,127,13.780260707635009,11.284916201117326,Foley
CW,earmark,26,MN,2723804,"Gilman city, Minnesota",226,61,68750,21057,10,8,224,61,4.424778761061947,0.8849557522123916,Gilman
CW,earmark,26,MN,2705744,"Big Lake CDP, Minnesota",351,72,84583,27257,40,13,223,64,11.396011396011396,36.46723646723646,Big Lake
DW,earmark,26,TX,4824000,"El Paso city, Texas",678147,153,58734,1384,123474,5396,82413,1717,18.2075567686652,87.8473251374702,El Paso
CW,earmark,26,MS,2856800,"Petal city, Mississippi",11195,41,72845,7586,1466,416,8596,646,13.09513175524788,23.215721304153632,Petal
CW,earmark,26,LA,2240735,"Lafayette city, Louisiana",121537,75,61454,3088,22631,1935,70244,1904,18.620666957387463,42.20360877757391,Lafayette
DW,earmark,26,MN,2739716,"Manchester city, Minnesota",46,21,57500,27957,17,19,30,13,36.95652173913043,34.78260869565217,Manchester
DW,earmark,26,MN,2717378,"Eagle Lake city, Minnesota",3268,38,97161,8225,192,96,2805,156,5.87515299877601,14.167686658506724,Eagle Lake
CW,earmark,26,MN,2708992,"Butterfield city, Minnesota",486,92,57292,17226,59,33,280,65,12.139917695473251,42.38683127572016,Butterfield
CW,earmark,26,MN,2754880,"Rochester city, Minnesota",121638,72,87767,2791,10772,1388,86941,737,8.855785198704352,28.524803104293056,Rochester
CW,earmark,26,MN,2751136,"Pine Island city, Minnesota",3693,238,91612,21860,123,83,3551,271,3.3306255077173033,3.845112374763062,Pine Island
CW,earmark,26,MN,2765470,"Trimont city, Minnesota",658,116,51250,28159,104,63,574,106,15.80547112462006,12.7659574468085,Trimont
CW,earmark,26,MN,2706580,"Blooming Prairie city, Minnesota",1977,231,63929,7849,108,59,1679,174,5.462822458270106,15.073343449671214,Blooming Prairie
DW,earmark,26,MN,2748184,"Okabena city, Minnesota",200,47,98750,33934,18,18,166,42,9,17,Okabena
DW,earmark,26,MN,2750200,"Pemberton city, Minnesota",236,59,54750,22016,25,18,204,51,10.59322033898305,13.559322033898297,Pemberton
DW,earmark,26,MN,2715706,"Dennison city, Minnesota",214,58,51250,28146,8,14,205,58,3.7383177570093453,4.205607476635507,Dennison
DW,earmark,26,MN,2745196,"Nerstrand city, Minnesota",210,42,83125,30178,20,17,160,37,9.523809523809524,23.80952380952381,Nerstrand
CW,earmark,26,MN,2769736,"West Union city, Minnesota",85,31,56875,36098,22,13,85,31,25.882352941176475,0,West Union
CW,earmark,26,MN,2734478,"Lake Henry city, Minnesota",80,43,103036,37110,1,2,80,43,1.25,0,Lake Henry
CW,earmark,26,MN,2718566,"Elizabeth city, Minnesota",154,56,62500,6883,7,5,151,56,4.545454545454546,1.9480519480519405,Elizabeth
CW,earmark,26,MN,2756482,"Ruthton city, Minnesota",180,32,40000,7138,36,16,151,28,20,16.111111111111114,Ruthton
CW,earmark,26,MN,2734676,"Lake Lillian city, Minnesota",148,32,66071,10723,10,9,139,29,6.756756756756757,6.081081081081081,Lake Lillian
CW,earmark,26,MN,2726972,"Hanley Falls city, Minnesota",288,97,57917,21054,39,26,204,94,13.541666666666666,29.166666666666657,Hanley Falls
DW,earmark,26,MN,2728394,"Henderson city, Minnesota",933,120,88750,31448,92,42,886,116,9.860664523043944,5.037513397642016,Henderson
DW,earmark,26,MN,2769844,"Wheaton city, Minnesota",1334,134,52260,5770,159,47,1131,122,11.919040479760119,15.217391304347828,Wheaton
CW,earmark,26,MN,2703574,"Barnesville city, Minnesota",2757,34,83333,18807,175,126,2624,108,6.347479143997098,4.824084149437795,Barnesville
DW,earmark,26,TN,4755120,"Oak Ridge city, Tennessee",32088,30,71000,5173,4064,809,25635,520,12.665170780354027,20.11032161555721,Oak Ridge
DW,earmark,26,TN,4702320,"Athens city, Tennessee",14250,55,53151,5881,2453,542,11456,425,17.2140350877193,19.607017543859655,Athens
CW,earmark,26,TX,4869272,"Southside Place city, Texas",1631,240,193021,62032,50,29,1018,156,3.065603923973023,37.58430410790926,Southside Place
CW,earmark,26,NE,3144280,"Scribner city, Nebraska",735,131,54500,6261,109,65,622,100,14.829931972789115,15.374149659863946,Scribner
CW,earmark,26,CA,0682954,"Visalia city, California",142649,1065,79952,3586,15998,2057,51839,1940,11.21494016782452,63.659752259041426,Visalia
CW,earmark,26,CA,0660704,"Ridgecrest city, California",28138,32,88107,6499,3243,637,18081,1035,11.525339398677945,35.74170161347644,Ridgecrest
DW,earmark,26,CA,0641152,"Lemoore city, California",27023,51,82189,5585,4033,946,9517,937,14.924323724234911,64.78185249602191,Lemoore
CW,earmark,26,IL,1717887,"Crystal Lake city, Illinois",40436,236,105428,7230,2445,824,32697,1096,6.04659214561282,19.138886141062414,Crystal Lake
CW,earmark,26,IL,1751622,"Naperville city, Illinois",149424,393,150937,4153,6401,1094,92669,1735,4.2837830602848275,37.982519541706814,Naperville
CW,earmark,26,IL,1735515,"Holiday Hills village, Illinois",662,164,78500,23284,65,62,572,156,9.818731117824774,13.595166163141997,Holiday Hills
DW,earmark,26,IL,1779267,"Wauconda village, Illinois",14010,40,112438,16970,908,274,10133,713,6.48108493932905,27.67309064953605,Wauconda
DW,earmark,26,IL,1703012,"Aurora city, Illinois",179867,480,90109,3487,17486,2033,58512,2354,9.721627647094797,67.4692967581602,Aurora
CW,earmark,26,NC,3742240,"Mebane city, North Carolina",18899,32,84312,9839,1333,546,10304,733,7.053283242499603,45.47859675115086,Mebane
CW,earmark,26,NC,3719000,"Durham city, North Carolina",288465,163,79234,2566,33919,2121,116853,1675,11.758445565319883,59.49144610264677,Durham
DW,earmark,26,NC,3725300,"Fuquay-Varina town, North Carolina",37749,56,111447,6585,3311,1076,25365,1282,8.771093273994012,32.806167050782804,Fuquay-Varina
DW,earmark,26,NC,3732260,"Holly Springs town, North Carolina",43429,43,132435,8448,1891,660,32227,1448,4.35423334638145,25.79382440304866,Holly Springs
CW,earmark,26,FL,1207875,"Boynton Beach city, Florida",80601,58,71378,4401,9354,1822,35629,2058,11.605315070532624,55.795833798588106,Boynton Beach
DW,earmark,26,FL,1239375,"Lantana town, Florida",11845,26,69677,12561,1107,313,4862,677,9.34571549176868,58.95314478682989,Lantana
CW,earmark,26,FL,1238625,"Lake Placid town, Florida",2438,21,45476,7535,694,347,1007,277,28.465955701394584,58.69565217391305,Lake Placid
CW,earmark,26,FL,1237975,"Lake Hamilton town, Florida",1767,389,60000,16952,406,258,755,317,22.976796830786643,57.27221279003962,Lake Hamilton
CW,earmark,26,FL,1202550,"Auburndale city, Florida",17438,52,68267,8305,2232,599,11225,952,12.799632985434108,35.62908590434682,Auburndale
CW,earmark,26,FL,1203675,"Bartow city, Florida",19801,61,66944,8393,3103,786,10953,848,15.670925710822686,44.68461188828847,Bartow
CW,earmark,26,FL,1238250,"Lakeland city, Florida",117030,64,60947,1952,15844,1662,66765,2266,13.538408954968812,42.95052550628044,Lakeland
DW,earmark,26,CA,0608954,"Burbank city, California",105165,81,95816,4357,11234,1333,56897,2317,10.682261208576998,45.89739932487045,Burbank
DW,earmark,26,CA,0656000,"Pasadena city, California",136462,63,103778,4359,17670,1691,48085,1659,12.948659700136304,64.76308422857645,Pasadena
CW,earmark,26,FL,1253000,"Orlando city, Florida",311732,141,69268,2037,47860,3704,102328,3129,15.352931364120462,67.17436772612373,Orlando
DW,earmark,26,SC,4525810,"Florence city, South Carolina",40205,65,56433,4010,7205,1102,17116,1071,17.920656634746923,57.428180574555405,Florence
CW,earmark,26,CA,0619150,"Diablo CDP, California",1072,532,NA,NA,106,163,855,533,9.888059701492537,20.242537313432834,Diablo
CW,earmark,26,CA,0681666,"Vallejo city, California",124637,70,89496,3119,14751,1742,26880,1456,11.835169331739372,78.4333705079551,Vallejo
CW,earmark,26,NY,3602044,"Amityville village, New York",9513,48,103684,10558,845,528,6958,650,8.88258173026385,26.857983811626198,Amityville
CW,earmark,26,NY,3649506,"Nassau village, New York",1138,196,81359,16605,59,41,1021,169,5.184534270650263,10.281195079086118,Nassau
CW,earmark,26,NY,3609000,"Brookhaven CDP, New York",3080,538,95345,32116,478,224,2428,463,15.519480519480519,21.168831168831176,Brookhaven
CW,earmark,26,NY,3679246,"West Babylon CDP, New York",43239,1578,127785,4432,2311,557,27883,1671,5.34471194986008,35.514234834293106,West Babylon
CW,earmark,26,IL,1735307,"Hinsdale village, Illinois",17155,392,250001,NA,308,129,12443,675,1.795394928592247,27.46721072573594,Hinsdale
DW,earmark,26,IL,1714351,"Cicero town, Illinois",83223,35,68548,4227,10713,1703,6137,958,12.872643379834903,92.62583660766856,Cicero
DW,earmark,26,IL,1705404,"Berkeley village, Illinois",5222,24,83224,9931,344,293,1367,473,6.58751436231329,73.82229031022597,Berkeley
DW,earmark,26,IL,1748242,"Melrose Park village, Illinois",24513,652,64740,3235,2545,659,4118,663,10.382246155101376,83.20075062211887,Melrose Park
DW,earmark,26,TX,4837156,"Jacinto City city, Texas",9458,21,57703,12425,1779,603,713,306,18.809473461619795,92.46140833157116,Jacinto City
DW,earmark,26,NY,3643335,"Long Beach city, New York",34741,52,130795,11011,2395,567,25133,1088,6.893871794133732,27.656083589994523,Long Beach
CW,earmark,26,ME,2385815,"Wilton CDP, Maine",1822,385,55721,18513,122,84,1819,386,6.695938529088913,0.16465422612513692,Wilton
CW,earmark,26,TX,4868708,"Somerset city, Texas",2048,462,75337,5835,316,181,284,118,15.4296875,86.1328125,Somerset
DW,earmark,26,TX,4874588,"Uvalde city, Texas",15344,21,50967,9985,3881,1038,2350,451,25.29327424400417,84.68456725755996,Uvalde
DW,earmark,26,TX,4865036,"San Benito city, Texas",24677,41,41445,4694,6804,1569,2198,543,27.57223325363699,91.09292053329011,San Benito
DW,earmark,26,TX,4851900,"North Alamo CDP, Texas",4843,1295,53195,12385,1320,587,198,104,27.25583316126368,95.91162502581045,North Alamo
CW,earmark,26,TX,4838488,"Kaufman city, Texas",8010,45,58269,21610,1119,531,4228,596,13.97003745318352,47.215980024968786,Kaufman
DW,earmark,26,NH,3352500,"Newport CDP, New Hampshire",5185,416,75849,13711,640,267,4890,432,12.343297974927676,5.689488910318232,Newport
CW,earmark,26,NJ,3415820,"Cresskill borough, New Jersey",9101,45,173293,26506,209,180,5376,634,2.2964509394572024,40.92956817932095,Cresskill
CW,earmark,26,NJ,3418400,"Dumont borough, New Jersey",18072,26,125585,10940,1079,535,9348,1221,5.970562195661797,48.27357237715803,Dumont
CW,earmark,26,NJ,3422470,"Fair Lawn borough, New Jersey",35153,31,147952,11636,2124,717,23296,1161,6.042158563991693,33.729695900776605,Fair Lawn
CW,earmark,26,NJ,3424420,"Fort Lee borough, New Jersey",39818,37,105535,5193,3344,773,15132,1066,8.398211863981114,61.99708674468833,Fort Lee
CW,earmark,26,NJ,3455770,"Palisades Park borough, New Jersey",20192,28,101295,13277,2017,628,3610,809,9.989104595879557,82.1216323296355,Palisades Park
CW,earmark,26,NJ,3471670,"Sussex borough, New Jersey",2004,230,72601,14787,212,93,1597,237,10.578842315369261,20.309381237524946,Sussex
CW,earmark,26,NJ,3477270,"Washington borough, New Jersey",7287,19,79280,19430,839,430,5280,450,11.513654453135722,27.5421984355702,Washington
CW,earmark,26,CA,0619612,"Dos Palos city, California",5757,37,50556,11323,845,437,999,301,14.677783567830469,82.64721208963002,Dos Palos
DW,earmark,26,CA,0614274,"Coalinga city, California",17352,61,78014,11453,3017,679,4198,554,17.387044721069618,75.80682342093131,Coalinga
CW,earmark,26,TX,4848804,"Missouri City city, Texas",75234,149,96746,3793,4593,958,14191,1602,6.104952548050084,81.13751761171811,Missouri City
CW,earmark,26,VA,5105544,"Bedford town, Virginia",6703,20,47697,8087,1300,429,5155,400,19.39430105922721,23.094136953602856,Bedford
DW,earmark,26,MS,2846640,"Meridian city, Mississippi",34466,25,34657,4070,10638,1312,10188,793,30.865200487436894,70.44043405094877,Meridian
CW,earmark,26,MS,2870240,"Starkville city, Mississippi",25611,26,39751,3497,7927,933,15080,734,30.951544258326503,41.1190504080278,Starkville
DW,earmark,26,MS,2808300,"Brandon city, Mississippi",25352,41,93073,5499,1930,843,18822,1228,7.612811612496055,25.75733669927422,Brandon
DW,earmark,26,KY,2179734,"Vine Grove city, Kentucky",6721,21,74786,13208,839,355,4859,458,12.483261419431631,27.70421068293409,Vine Grove
CW,earmark,26,KY,2133022,"Greenville city, Kentucky",4435,27,70401,15821,622,229,3577,239,14.024802705749718,19.346110484780155,Greenville
DW,earmark,26,KY,2102638,"Auburn city, Kentucky",1715,377,46071,19232,366,180,1413,335,21.341107871720116,17.609329446064137,Auburn
CW,earmark,26,WY,5613150,"Casper city, Wyoming",58754,30,69171,2063,6462,1020,50346,601,10.998400108928754,14.310515028764001,Casper
DW,earmark,26,WY,5653460,"Mills town, Wyoming",4315,35,55594,10450,426,206,3272,330,9.872537659327927,24.171494785631523,Mills
CW,earmark,26,WY,5640120,"Jackson town, Wyoming",10746,21,112609,13647,599,242,7266,572,5.574167131956076,32.384142936906755,Jackson
DW,earmark,26,CA,0622790,"Escalon city, California",7429,24,86875,13599,707,446,4813,557,9.516758648539508,35.2133530757841,Escalon
DW,earmark,26,FL,1276500,"West Melbourne city, Florida",27643,35,90521,4994,1832,690,19258,1193,6.627355930977101,30.333176572730892,West Melbourne
CW,earmark,26,FL,1213150,"Cocoa city, Florida",19330,37,56553,9092,2259,675,9654,1051,11.686497672012417,50.056906363166064,Cocoa
CW,earmark,26,FL,1254000,"Palm Bay city, Florida",125273,104,67521,3004,14365,1914,66705,2542,11.466956167729677,46.75229299210524,Palm Bay
CW,earmark,26,MD,2400125,"Aberdeen city, Maryland",16831,33,76019,8265,2371,493,8651,722,14.087101182342106,48.600796149961376,Aberdeen
DW,earmark,26,MD,2456450,"North East town, Maryland",4095,22,87510,11906,653,387,3408,322,15.946275946275945,16.776556776556774,North East
DW,earmark,26,TN,4723500,"Elizabethton city, Tennessee",14364,28,44834,3496,2463,499,13001,223,17.14703425229741,9.489000278473952,Elizabethton
CW,earmark,26,TN,4750320,"Mosheim town, Tennessee",2500,17,46523,6468,460,176,2405,69,18.4,3.799999999999997,Mosheim
DW,earmark,26,TN,4706640,"Bloomingdale CDP, Tennessee",8840,1124,50408,3903,2111,768,8300,1132,23.88009049773756,6.108597285067873,Bloomingdale
